step,time_s,angle_q_deg,angle_th_deg,target_deg,error_q_deg,action_A,inference_ms
0,0.000000,-4.650385,2.725115,17.682226,-22.332611,106.894890,0.806351
1,0.001000,-4.647820,2.728087,17.682226,-22.330046,112.238373,0.792271
2,0.002000,-4.642691,2.735923,17.682226,-22.324917,112.151054,0.774831
3,0.003000,-4.634995,2.749624,17.682226,-22.317221,112.114334,0.769041
4,0.004000,-4.624731,2.769770,17.682226,-22.306957,112.115387,0.785791
5,0.005000,-4.611895,2.796718,17.682226,-22.294121,112.116791,0.784961
6,0.006000,-4.596481,2.830694,17.682226,-22.278707,112.119057,1.459534
7,0.007000,-4.578482,2.871844,17.682226,-22.260708,112.122826,0.901109
8,0.008000,-4.557890,2.920262,17.682226,-22.240116,112.130241,0.776011
9,0.009000,-4.534693,2.976006,17.682226,-22.216919,112.142540,0.787651
10,0.010000,-4.508879,3.039113,17.682226,-22.191105,112.162529,0.813250
11,0.011000,-4.480435,3.109605,17.682226,-22.162661,112.187546,0.793641
12,0.012000,-4.449344,3.187496,17.682226,-22.131570,112.215622,0.819421
13,0.013000,-4.415587,3.272791,17.682226,-22.097813,112.249657,1.010298
14,0.014000,-4.379147,3.365492,17.682226,-22.061373,112.282936,1.122688
15,0.015000,-4.340000,3.465599,17.682226,-22.022226,112.287399,0.993468
16,0.016000,-4.298125,3.573107,17.682226,-21.980351,111.789818,0.883640
17,0.017000,-4.253496,3.687982,17.682226,-21.935722,101.123367,0.780661
18,0.018000,-4.206087,3.809596,17.682226,-21.888313,65.246170,0.790101
19,0.019000,-4.155869,3.935728,17.682226,-21.838095,38.715546,0.786981
20,0.020000,-4.102813,4.064296,17.682226,-21.785039,21.849499,0.789360
21,0.021000,-4.046891,4.193873,17.682226,-21.729117,9.185375,0.777531
22,0.022000,-3.988075,4.323483,17.682226,-21.670301,2.914453,0.778781
23,0.023000,-3.926337,4.452650,17.682226,-21.608563,-1.801375,0.774031
24,0.024000,-3.861652,4.581111,17.682226,-21.543878,-7.126428,0.761472
25,0.025000,-3.793993,4.708605,17.682226,-21.476219,-13.784141,0.774301
26,0.026000,-3.723339,4.834775,17.682226,-21.405565,-21.512974,0.778441
27,0.027000,-3.649667,4.959167,17.682226,-21.331893,-30.308779,0.784981
28,0.028000,-3.572957,5.081229,17.682226,-21.255183,-37.946205,0.790291
29,0.029000,-3.493189,5.200448,17.682226,-21.175415,-46.891426,0.771972
30,0.030000,-3.410349,5.316250,17.682226,-21.092575,-56.164993,0.785661
31,0.031000,-3.324422,5.428025,17.682226,-21.006648,-64.992195,0.775771
32,0.032000,-3.235396,5.535182,17.682226,-20.917622,-73.156563,0.773871
33,0.033000,-3.143262,5.637175,17.682226,-20.825488,-79.653999,1.001478
34,0.034000,-3.048016,5.733566,17.682226,-20.730242,-85.047050,0.807051
35,0.035000,-2.949653,5.824013,17.682226,-20.631879,-91.129364,0.869150
36,0.036000,-2.848174,5.908150,17.682226,-20.530400,-93.450371,0.784081
37,0.037000,-2.743583,5.985822,17.682226,-20.425809,-93.311264,0.799491
38,0.038000,-2.635887,6.057061,17.682226,-20.318113,-92.361443,0.777121
39,0.039000,-2.525097,6.121990,17.682226,-20.207323,-91.338234,0.774421
40,0.040000,-2.411226,6.180744,17.682226,-20.093452,-89.626427,0.774541
41,0.041000,-2.294292,6.233490,17.682226,-19.976518,-87.108681,0.766182
42,0.042000,-2.174315,6.280443,17.682226,-19.856541,-84.007591,0.782081
43,0.043000,-2.051319,6.321853,17.682226,-19.733545,-80.598122,0.788191
44,0.044000,-1.925330,6.357989,17.682226,-19.607556,-77.057732,0.800271
45,0.045000,-1.796378,6.389129,17.682226,-19.478603,-72.469490,0.774261
46,0.046000,-1.664494,6.415604,17.682226,-19.346720,-66.284180,0.783631
47,0.047000,-1.529715,6.437849,17.682226,-19.211941,-59.971405,0.767641
48,0.048000,-1.392077,6.456325,17.682226,-19.074303,-54.934116,0.770442
49,0.049000,-1.251621,6.471422,17.682226,-18.933847,-50.028862,0.781941
50,0.050000,-1.108388,6.483496,17.682226,-18.790614,-45.637634,0.806211
51,0.051000,-0.962422,6.492863,17.682226,-18.644648,-41.742722,0.777801
52,0.052000,-0.813770,6.499798,17.682226,-18.495996,-38.652973,0.936589
53,0.053000,-0.662480,6.504521,17.682226,-18.344706,-36.608528,0.778661
54,0.054000,-0.508600,6.507179,17.682226,-18.190826,-34.980965,0.875250
55,0.055000,-0.352182,6.507876,17.682226,-18.034408,-33.604240,0.776911
56,0.056000,-0.193279,6.506699,17.682226,-17.875505,-32.353455,0.778831
57,0.057000,-0.031944,6.503723,17.682226,-17.714170,-31.200052,0.772441
58,0.058000,0.131766,6.499022,17.682226,-17.550460,-30.103228,0.784961
59,0.059000,0.297794,6.492666,17.682226,-17.384431,-29.177538,0.772631
60,0.060000,0.466083,6.484719,17.682226,-17.216143,-28.437418,0.811800
61,0.061000,0.636572,6.475234,17.682226,-17.045654,-27.731466,0.780002
62,0.062000,0.809199,6.464257,17.682226,-16.873027,-27.056963,0.791140
63,0.063000,0.983903,6.451838,17.682226,-16.698323,-26.429861,0.778661
64,0.064000,1.160620,6.438021,17.682226,-16.521606,-25.694567,0.763751
65,0.065000,1.339286,6.422858,17.682226,-16.342940,-24.825891,0.796421
66,0.066000,1.519833,6.406411,17.682226,-16.162393,-24.069315,0.778171
67,0.067000,1.702195,6.388738,17.682226,-15.980031,-23.433699,0.787351
68,0.068000,1.886304,6.369889,17.682226,-15.795922,-22.842262,0.801041
69,0.069000,2.072091,6.349909,17.682226,-15.610135,-22.276766,0.783112
70,0.070000,2.259486,6.328840,17.682226,-15.422740,-21.684307,0.776951
71,0.071000,2.448417,6.306726,17.682226,-15.233809,-21.222601,0.926219
72,0.072000,2.638812,6.283604,17.682226,-15.043414,-20.783991,0.777012
73,0.073000,2.830600,6.259507,17.682226,-14.851626,-20.316614,0.865810
74,0.074000,3.023705,6.234470,17.682226,-14.658521,-19.795158,0.779061
75,0.075000,3.218054,6.208531,17.682226,-14.464172,-19.223127,0.782581
76,0.076000,3.413571,6.181731,17.682226,-14.268655,-18.616377,0.779071
77,0.077000,3.610181,6.154117,17.682226,-14.072045,-17.977041,0.787871
78,0.078000,3.807807,6.125734,17.682226,-13.874419,-17.307606,0.776102
79,0.079000,4.006371,6.096632,17.682226,-13.675855,-16.563885,0.789311
80,0.080000,4.205796,6.066865,17.682226,-13.476430,-15.747224,0.776531
81,0.081000,4.406003,6.036491,17.682226,-13.276222,-14.907146,0.772831
82,0.082000,4.606915,6.005571,17.682226,-13.075311,-14.104599,0.780411
83,0.083000,4.808451,5.974164,17.682226,-12.873775,-13.200870,0.785731
84,0.084000,5.010532,5.942332,17.682226,-12.671694,-12.089990,0.775061
85,0.085000,5.213077,5.910152,17.682226,-12.469149,-10.958886,0.789271
86,0.086000,5.416007,5.877704,17.682226,-12.266218,-9.818801,0.799581
87,0.087000,5.619242,5.845068,17.682226,-12.062984,-8.684890,0.782251
88,0.088000,5.822700,5.812325,17.682226,-11.859526,-7.552326,0.779771
89,0.089000,6.026300,5.779552,17.682226,-11.655926,-6.500803,0.778961
90,0.090000,6.229962,5.746822,17.682226,-11.452264,-5.530228,0.954089
91,0.091000,6.433605,5.714203,17.682226,-11.248621,-4.569971,0.779841
92,0.092000,6.637149,5.681758,17.682226,-11.045077,-3.540772,0.885019
93,0.093000,6.840512,5.649556,17.682226,-10.841714,-2.424552,0.806060
94,0.094000,7.043613,5.617668,17.682226,-10.638613,-1.245072,0.790011
95,0.095000,7.246374,5.586174,17.682226,-10.435852,0.056896,0.790161
96,0.096000,7.448712,5.555161,17.682226,-10.233514,1.241904,0.788631
97,0.097000,7.650550,5.524707,17.682226,-10.031676,2.305718,0.777991
98,0.098000,7.851806,5.494887,17.682226,-9.830420,3.333297,0.771621
99,0.099000,8.052403,5.465767,17.682226,-9.629823,4.300150,0.779371
100,0.100000,8.252261,5.437409,17.682226,-9.429965,5.238198,0.782961
101,0.101000,8.451304,5.409874,17.682226,-9.230922,6.133296,0.780361
102,0.102000,8.649452,5.383217,17.682226,-9.032774,6.891548,0.784501
103,0.103000,8.846630,5.357487,17.682226,-8.835596,7.585828,0.776141
104,0.104000,9.042762,5.332725,17.682226,-8.639464,8.284436,0.766091
105,0.105000,9.237770,5.308974,17.682226,-8.444456,9.262773,0.767001
106,0.106000,9.431583,5.286289,17.682226,-8.250643,10.530297,0.795560
107,0.107000,9.624124,5.264750,17.682226,-8.058102,11.863975,0.795041
108,0.108000,9.815322,5.244443,17.682226,-7.866903,13.143041,0.790421
109,0.109000,10.005104,5.225455,17.682226,-7.677122,14.452085,0.936269
110,0.110000,10.193399,5.207870,17.682226,-7.488827,15.547734,0.997919
111,0.111000,10.380136,5.191761,17.682226,-7.302090,16.549902,0.794691
112,0.112000,10.565247,5.177191,17.682226,-7.116979,17.566801,0.786001
113,0.113000,10.748664,5.164221,17.682226,-6.933562,18.571718,0.781491
114,0.114000,10.930320,5.152912,17.682226,-6.751906,19.646494,0.765161
115,0.115000,11.110148,5.143328,17.682226,-6.572078,21.536459,0.776611
116,0.116000,11.288085,5.135581,17.682226,-6.394141,23.357019,0.775472
117,0.117000,11.464068,5.129791,17.682226,-6.218158,25.298199,0.784131
118,0.118000,11.638034,5.126086,17.682226,-6.044192,27.255575,0.786071
119,0.119000,11.809924,5.124594,17.682226,-5.872302,28.989319,0.793871
120,0.120000,11.979678,5.125430,17.682226,-5.702548,30.601379,0.783801
121,0.121000,12.147240,5.128698,17.682226,-5.534986,32.279747,0.777661
122,0.122000,12.312553,5.134500,17.682226,-5.369673,33.895786,0.767721
123,0.123000,12.475564,5.142938,17.682226,-5.206662,35.332314,0.786411
124,0.124000,12.636221,5.154098,17.682226,-5.046005,36.992943,0.782501
125,0.125000,12.794473,5.168080,17.682226,-4.887753,38.513653,0.793331
126,0.126000,12.950273,5.184975,17.682226,-4.731953,39.806618,0.782051
127,0.127000,13.103571,5.204863,17.682226,-4.578655,41.197983,0.778871
128,0.128000,13.254325,5.227825,17.682226,-4.427901,42.734783,0.860231
129,0.129000,13.402492,5.253948,17.682226,-4.279734,43.981632,0.968649
130,0.130000,13.548030,5.283308,17.682226,-4.134196,45.349899,0.783001
131,0.131000,13.690902,5.315985,17.682226,-3.991324,46.956585,0.780461
132,0.132000,13.831070,5.352071,17.682226,-3.851156,48.364441,0.779411
133,0.133000,13.968499,5.391651,17.682226,-3.713727,49.489391,0.783091
134,0.134000,14.103159,5.434793,17.682226,-3.579067,50.434628,0.774112
135,0.135000,14.235019,5.481547,17.682226,-3.447207,51.105209,0.784231
136,0.136000,14.364050,5.531947,17.682226,-3.318176,51.383232,0.778841
137,0.137000,14.490229,5.585998,17.682226,-3.191997,51.322994,0.785051
138,0.138000,14.613531,5.643679,17.682226,-3.068695,51.100742,0.775991
139,0.139000,14.733936,5.704958,17.682226,-2.948290,50.734325,0.769662
140,0.140000,14.851425,5.769789,17.682226,-2.830801,50.433754,0.776701
141,0.141000,14.965981,5.838134,17.682226,-2.716245,50.140533,0.783331
142,0.142000,15.077593,5.909953,17.682226,-2.604633,49.686867,0.779601
143,0.143000,15.186244,5.985202,17.682226,-2.495982,48.979309,0.777841
144,0.144000,15.291930,6.063820,17.682226,-2.390296,48.437984,0.790521
145,0.145000,15.394640,6.145752,17.682226,-2.287586,48.108410,0.781311
146,0.146000,15.494371,6.230960,17.682226,-2.187855,48.189491,0.777122
147,0.147000,15.591119,6.319432,17.682226,-2.091107,48.422947,0.875220
148,0.148000,15.684884,6.411172,17.682226,-1.997342,48.425350,0.784121
149,0.149000,15.775667,6.506175,17.682226,-1.906559,47.796844,0.876460
150,0.150000,15.863473,6.604396,17.682226,-1.818753,46.822937,0.789391
151,0.151000,15.948306,6.705760,17.682226,-1.733920,45.445084,0.780201
152,0.152000,16.030174,6.810160,17.682226,-1.652052,43.727253,0.784151
153,0.153000,16.109090,6.917466,17.682226,-1.573136,42.417007,0.779342
154,0.154000,16.185062,7.027563,17.682226,-1.497164,41.443169,0.785191
155,0.155000,16.258109,7.140366,17.682226,-1.424117,40.442997,0.775461
156,0.156000,16.328243,7.255797,17.682226,-1.353983,39.358231,0.772551
157,0.157000,16.395485,7.373771,17.682226,-1.286741,38.034748,0.778021
158,0.158000,16.459854,7.494193,17.682226,-1.222372,36.376606,0.782081
159,0.159000,16.521372,7.616943,17.682226,-1.160854,34.439293,0.777922
160,0.160000,16.580062,7.741880,17.682226,-1.102164,32.871872,0.782601
161,0.161000,16.635952,7.868880,17.682226,-1.046274,31.546717,0.773801
162,0.162000,16.689067,7.997838,17.682226,-0.993159,30.596085,0.768571
163,0.163000,16.739434,8.128678,17.682226,-0.942792,29.885008,0.788341
164,0.164000,16.787089,8.261344,17.682226,-0.895137,29.061968,0.792841
165,0.165000,16.832059,8.395778,17.682226,-0.850167,28.110498,0.781381
166,0.166000,16.874380,8.531912,17.682226,-0.807846,26.974899,0.954859
167,0.167000,16.914086,8.669667,17.682226,-0.768140,25.674923,0.990488
168,0.168000,16.951215,8.808948,17.682226,-0.731011,24.271101,0.775372
169,0.169000,16.985803,8.949652,17.682226,-0.696423,22.891361,0.782221
170,0.170000,17.017893,9.091677,17.682226,-0.664333,21.764454,0.779211
171,0.171000,17.047520,9.234934,17.682226,-0.634706,20.873240,0.786051
172,0.172000,17.074732,9.379353,17.682226,-0.607494,19.916937,0.770051
173,0.173000,17.099570,9.524866,17.682226,-0.582656,18.947874,0.778762
174,0.174000,17.122077,9.671404,17.682226,-0.560149,18.081869,0.768901
175,0.175000,17.142299,9.818900,17.682226,-0.539926,17.137701,0.787481
176,0.176000,17.160285,9.967288,17.682226,-0.521941,16.093647,0.777601
177,0.177000,17.176080,10.116495,17.682226,-0.506146,14.996940,0.788861
178,0.178000,17.189735,10.266439,17.682226,-0.492491,13.923736,0.775382
179,0.179000,17.201300,10.417044,17.682226,-0.480926,12.890561,0.768961
180,0.180000,17.210825,10.568232,17.682226,-0.471401,11.920360,0.778181
181,0.181000,17.218360,10.719933,17.682226,-0.463865,10.932750,0.800351
182,0.182000,17.223961,10.872076,17.682226,-0.458265,9.933713,0.785451
183,0.183000,17.227680,11.024588,17.682226,-0.454546,9.078036,0.809711
184,0.184000,17.229571,11.177407,17.682226,-0.452655,8.248940,0.777561
185,0.185000,17.229688,11.330474,17.682226,-0.452538,7.376024,0.864740
186,0.186000,17.228087,11.483726,17.682226,-0.454139,6.436185,0.969049
187,0.187000,17.224825,11.637100,17.682226,-0.457401,5.460195,0.773012
188,0.188000,17.219960,11.790525,17.682226,-0.462265,4.689612,0.774361
189,0.189000,17.213547,11.943946,17.682226,-0.468679,3.984149,0.780621
190,0.190000,17.205646,12.097309,17.682226,-0.476580,3.261360,0.783471
191,0.191000,17.196313,12.250567,17.682226,-0.485913,2.474279,0.788781
192,0.192000,17.185610,12.403665,17.682226,-0.496616,1.515190,0.789511
193,0.193000,17.173594,12.556538,17.682226,-0.508632,0.400790,0.788970
194,0.194000,17.160324,12.709111,17.682226,-0.521902,-0.704434,0.778601
195,0.195000,17.145863,12.861304,17.682226,-0.536363,-1.539935,0.767751
196,0.196000,17.130270,13.013056,17.682226,-0.551956,-2.414472,0.783011
197,0.197000,17.113602,13.164304,17.682226,-0.568623,-3.569062,0.773231
198,0.198000,17.095926,13.314977,17.682226,-0.586300,-4.844873,0.781802
199,0.199000,17.077298,13.464984,17.682226,-0.604928,-5.975185,0.792531
200,0.200000,17.057781,13.614246,17.682226,-0.624445,-7.152550,0.785881
201,0.201000,17.037436,13.762683,17.682226,-0.644790,-8.359132,0.780351
202,0.202000,17.016320,13.910213,17.682226,-0.665906,-9.592673,0.773401
203,0.203000,16.994499,14.056752,17.682226,-0.687727,-10.810785,0.770171
204,0.204000,16.972033,14.202218,17.682226,-0.710193,-12.050527,0.881459
205,0.205000,16.948980,14.346527,17.682226,-0.733246,-13.736321,0.795231
206,0.206000,16.925400,14.489572,17.682226,-0.756826,-15.434801,0.878211
207,0.207000,16.901356,14.631235,17.682226,-0.780870,-17.170492,0.779491
208,0.208000,16.876906,14.771399,17.682226,-0.805320,-18.763922,0.789951
209,0.209000,16.852109,14.909955,17.682226,-0.830117,-20.279188,0.784841
210,0.210000,16.827025,15.046801,17.682226,-0.855201,-22.046997,0.787711
211,0.211000,16.801710,15.181820,17.682226,-0.880516,-23.940208,0.770671
212,0.212000,16.776224,15.314891,17.682226,-0.906002,-25.920210,0.771451
213,0.213000,16.750624,15.445880,17.682226,-0.931602,-27.774748,0.776782
214,0.214000,16.724965,15.574665,17.682226,-0.957261,-29.532686,0.791841
215,0.215000,16.699302,15.701128,17.682226,-0.982924,-31.161266,0.781811
216,0.216000,16.673692,15.825162,17.682226,-1.008534,-32.765945,0.784181
217,0.217000,16.648187,15.946665,17.682226,-1.034039,-34.323792,0.783191
218,0.218000,16.622840,16.065537,17.682226,-1.059386,-35.810333,0.769761
219,0.219000,16.597705,16.181685,17.682226,-1.084521,-37.274368,0.785191
220,0.220000,16.572829,16.295016,17.682226,-1.109397,-38.675117,0.781471
221,0.221000,16.548264,16.405445,17.682226,-1.133962,-40.194477,0.781061
222,0.222000,16.524058,16.512877,17.682226,-1.158168,-41.981743,0.785931
223,0.223000,16.500258,16.617203,17.682226,-1.181968,-43.784134,0.941429
224,0.224000,16.476911,16.718307,17.682226,-1.205315,-45.495193,0.981199
225,0.225000,16.454062,16.816076,17.682226,-1.228164,-47.248089,0.783971
226,0.226000,16.431753,16.910401,17.682226,-1.250473,-49.038872,0.783141
227,0.227000,16.410025,17.001169,17.682226,-1.272201,-50.795853,0.785761
228,0.228000,16.388921,17.088266,17.682226,-1.293305,-52.258904,0.773711
229,0.229000,16.368478,17.171601,17.682226,-1.313748,-53.867359,0.777941
230,0.230000,16.348734,17.251075,17.682226,-1.333492,-55.666557,0.779281
231,0.231000,16.329724,17.326580,17.682226,-1.352502,-57.463890,0.782291
232,0.232000,16.311482,17.398003,17.682226,-1.370744,-59.112526,0.782121
233,0.233000,16.294040,17.465241,17.682226,-1.388186,-60.649925,0.790001
234,0.234000,16.277430,17.528200,17.682226,-1.404796,-61.934696,0.772541
235,0.235000,16.261678,17.586798,17.682226,-1.420548,-62.735428,0.793281
236,0.236000,16.246812,17.640994,17.682226,-1.435414,-63.025177,0.769581
237,0.237000,16.232858,17.690774,17.682226,-1.449368,-63.074326,0.778231
238,0.238000,16.219836,17.736155,17.682226,-1.462390,-62.893112,0.774052
239,0.239000,16.207769,17.777164,17.682226,-1.474457,-62.594448,0.802950
240,0.240000,16.196675,17.813840,17.682226,-1.485551,-62.190800,0.786271
241,0.241000,16.186573,17.846229,17.682226,-1.495653,-61.697563,0.786341
242,0.242000,16.177476,17.874380,17.682226,-1.504750,-60.993137,0.867750
243,0.243000,16.169397,17.898352,17.682226,-1.512829,-60.032150,0.960039
244,0.244000,16.162350,17.918224,17.682226,-1.519876,-58.823662,0.785221
245,0.245000,16.156343,17.934093,17.682226,-1.525883,-57.848633,0.768081
246,0.246000,16.151384,17.946040,17.682226,-1.530842,-56.433292,0.781411
247,0.247000,16.147477,17.954172,17.682226,-1.534749,-54.579704,0.783941
248,0.248000,16.144631,17.958622,17.682226,-1.537595,-52.466728,0.775461
249,0.249000,16.142845,17.959544,17.682226,-1.539381,-50.888851,0.783821
250,0.250000,16.142119,17.957069,17.682226,-1.540107,-49.582443,0.785461
251,0.251000,16.142457,17.951301,17.682226,-1.539769,-47.988258,0.783961
252,0.252000,16.143852,17.942352,17.682226,-1.538374,-46.194355,0.780882
253,0.253000,16.146303,17.930346,17.682226,-1.535923,-44.389603,0.773671
254,0.254000,16.149803,17.915419,17.682226,-1.532423,-43.220406,0.775461
255,0.255000,16.154347,17.897660,17.682226,-1.527879,-42.529205,0.775221
256,0.256000,16.159927,17.877131,17.682226,-1.522299,-41.867542,0.781781
257,0.257000,16.166532,17.853874,17.682226,-1.515694,-41.143654,0.786381
258,0.258000,16.174153,17.827939,17.682226,-1.508073,-40.428055,0.782431
259,0.259000,16.182777,17.799379,17.682226,-1.499449,-39.888405,0.784631
260,0.260000,16.192391,17.768232,17.682226,-1.489835,-39.061314,0.766281
261,0.261000,16.202981,17.734557,17.682226,-1.479245,-38.232071,0.861840
262,0.262000,16.214529,17.698413,17.682226,-1.467697,-37.394688,0.786041
263,0.263000,16.227022,17.659864,17.682226,-1.455204,-36.477036,0.873080
264,0.264000,16.240438,17.618975,17.682226,-1.441788,-35.264168,0.786091
265,0.265000,16.254757,17.575836,17.682226,-1.427469,-33.985180,0.780311
266,0.266000,16.269963,17.530538,17.682226,-1.412263,-32.559967,0.777091
267,0.267000,16.286031,17.483184,17.682226,-1.396195,-31.144854,0.780911
268,0.268000,16.302939,17.433880,17.682226,-1.379287,-29.742804,0.780781
269,0.269000,16.320662,17.382729,17.682226,-1.361564,-28.369665,0.785722
270,0.270000,16.339179,17.329829,17.682226,-1.343047,-27.312649,0.783881
271,0.271000,16.358460,17.275263,17.682226,-1.323766,-26.138586,0.799951
272,0.272000,16.378481,17.219110,17.682226,-1.303745,-24.873064,0.778301
273,0.273000,16.399216,17.161458,17.682226,-1.283010,-23.420324,0.787611
274,0.274000,16.420635,17.102409,17.682226,-1.261591,-21.905863,0.789081
275,0.275000,16.442709,17.042068,17.682226,-1.239517,-20.335394,0.773031
276,0.276000,16.465411,16.980545,17.682226,-1.216815,-18.646925,0.776411
277,0.277000,16.488708,16.917959,17.682226,-1.193518,-17.308891,0.780622
278,0.278000,16.512571,16.854409,17.682226,-1.169655,-16.147295,0.782441
279,0.279000,16.536969,16.789976,17.682226,-1.145257,-14.922261,0.784781
280,0.280000,16.561868,16.724746,17.682226,-1.120358,-13.739362,0.968089
281,0.281000,16.587239,16.658799,17.682226,-1.094987,-12.452006,0.987389
282,0.282000,16.613049,16.592218,17.682226,-1.069177,-11.183778,0.797091
283,0.283000,16.639263,16.525095,17.682226,-1.042963,-9.934529,0.785961
284,0.284000,16.665848,16.457510,17.682226,-1.016378,-8.733778,0.777731
285,0.285000,16.692772,16.389549,17.682226,-0.989454,-7.428051,0.788151
286,0.286000,16.720001,16.321301,17.682226,-0.962225,-6.076193,0.771891
287,0.287000,16.747497,16.252855,17.682226,-0.934728,-4.686303,0.778962
288,0.288000,16.775233,16.184306,17.682226,-0.906993,-3.333110,0.782041
289,0.289000,16.803169,16.115748,17.682226,-0.879057,-1.913222,0.780501
290,0.290000,16.831271,16.047277,17.682226,-0.850954,-0.492307,0.777341
291,0.291000,16.859507,15.978987,17.682226,-0.822718,1.021976,0.786631
292,0.292000,16.887843,15.910982,17.682226,-0.794383,2.358103,0.778351
293,0.293000,16.916241,15.843353,17.682226,-0.765985,3.509392,0.776802
294,0.294000,16.944668,15.776181,17.682226,-0.737558,4.633462,0.777441
295,0.295000,16.973092,15.709536,17.682226,-0.709134,5.759106,0.794771
296,0.296000,17.001478,15.643495,17.682226,-0.680748,6.883346,0.800151
297,0.297000,17.029791,15.578126,17.682226,-0.652435,7.996454,0.791341
298,0.298000,17.058001,15.513506,17.682226,-0.624225,9.053029,0.775511
299,0.299000,17.086072,15.449702,17.682226,-0.596154,10.141856,0.860090
300,0.300000,17.113971,15.386784,17.682226,-0.568255,11.530862,0.951500
301,0.301000,17.141666,15.324839,17.682226,-0.540560,12.926478,0.779511
302,0.302000,17.169127,15.263960,17.682226,-0.513099,14.592368,0.773871
303,0.303000,17.196321,15.204256,17.682226,-0.485905,16.447412,0.782221
304,0.304000,17.223218,15.145851,17.682226,-0.459007,18.176054,0.786171
305,0.305000,17.249786,15.088863,17.682226,-0.432440,19.757603,0.779242
306,0.306000,17.275997,15.033398,17.682226,-0.406229,21.294674,0.780941
307,0.307000,17.301822,14.979561,17.682226,-0.380404,23.308287,0.784171
308,0.308000,17.327230,14.927476,17.682226,-0.354996,25.522833,0.782321
309,0.309000,17.352196,14.877288,17.682226,-0.330030,27.616108,0.769071
310,0.310000,17.376693,14.829140,17.682226,-0.305533,29.374666,0.781401
311,0.311000,17.400694,14.783150,17.682226,-0.281532,30.947454,0.783832
312,0.312000,17.424175,14.739425,17.682226,-0.258051,32.606415,0.796131
313,0.313000,17.447112,14.698063,17.682226,-0.235114,34.086281,0.778781
314,0.314000,17.469481,14.659164,17.682226,-0.212745,35.561733,0.792461
315,0.315000,17.491262,14.622812,17.682226,-0.190964,36.797653,0.789111
316,0.316000,17.512434,14.589089,17.682226,-0.169792,37.747349,0.782481
317,0.317000,17.532978,14.558053,17.682226,-0.149248,38.485931,0.767301
318,0.318000,17.552874,14.529742,17.682226,-0.129352,39.282181,0.858351
319,0.319000,17.572108,14.504197,17.682226,-0.110118,40.031860,0.777511
320,0.320000,17.590660,14.481459,17.682226,-0.091566,40.640297,0.879120
321,0.321000,17.608518,14.461561,17.682226,-0.073708,41.187263,0.788541
322,0.322000,17.625669,14.444528,17.682226,-0.056557,41.725479,0.780931
323,0.323000,17.642100,14.430387,17.682226,-0.040126,42.424664,0.786221
324,0.324000,17.657801,14.419173,17.682226,-0.024425,43.268364,0.772071
325,0.325000,17.672761,14.410936,17.682226,-0.009465,44.127029,0.779141
326,0.326000,17.686975,14.405724,17.682226,0.004749,44.614227,0.776461
327,0.327000,17.700432,14.403568,17.682226,0.018206,44.831367,0.786561
328,0.328000,17.713131,14.404478,17.682226,0.030905,44.871914,0.788041
329,0.329000,17.725065,14.408448,17.682226,0.042839,44.705338,0.778211
330,0.330000,17.736232,14.415454,17.682226,0.054006,44.237625,0.772302
331,0.331000,17.746633,14.425459,17.682226,0.064407,43.392857,0.791160
332,0.332000,17.756265,14.438393,17.682226,0.074039,42.161751,0.768081
333,0.333000,17.765131,14.454166,17.682226,0.082905,40.765953,0.779201
334,0.334000,17.773233,14.472667,17.682226,0.091007,38.884125,0.783681
335,0.335000,17.780576,14.493759,17.682226,0.098350,36.289623,0.788991
336,0.336000,17.787163,14.517260,17.682226,0.104937,33.544361,0.775192
337,0.337000,17.793005,14.542965,17.682226,0.110779,31.319860,0.969939
338,0.338000,17.798104,14.570706,17.682226,0.115878,29.293690,0.985018
339,0.339000,17.802471,14.600327,17.682226,0.120245,27.482761,0.779822
340,0.340000,17.806115,14.631700,17.682226,0.123889,25.612656,0.779041
341,0.341000,17.809045,14.664694,17.682226,0.126820,23.677526,0.775691
342,0.342000,17.811276,14.699178,17.682226,0.129050,21.440771,0.765561
343,0.343000,17.812814,14.735001,17.682226,0.130588,19.568068,0.771991
344,0.344000,17.813675,14.772027,17.682226,0.131449,18.491890,0.776401
345,0.345000,17.813873,14.810174,17.682226,0.131647,17.425756,0.781001
346,0.346000,17.813419,14.849369,17.682226,0.131193,16.404646,0.781211
347,0.347000,17.812329,14.889549,17.682226,0.130103,15.479775,0.779361
348,0.348000,17.810616,14.930652,17.682226,0.128390,14.594516,0.785161
349,0.349000,17.808299,14.972622,17.682226,0.126073,13.878486,0.772551
350,0.350000,17.805393,15.015408,17.682226,0.123167,13.158810,0.797421
351,0.351000,17.801913,15.058965,17.682226,0.119687,12.416474,0.798561
352,0.352000,17.797876,15.103244,17.682226,0.115650,11.696700,0.780851
353,0.353000,17.793302,15.148195,17.682226,0.111076,11.047348,0.808660
354,0.354000,17.788207,15.193773,17.682226,0.105981,10.375628,0.781861
355,0.355000,17.782609,15.239935,17.682226,0.100383,9.820464,0.784011
356,0.356000,17.776527,15.286638,17.682226,0.094301,9.093818,0.874690
357,0.357000,17.769980,15.333836,17.682226,0.087754,8.263778,0.929819
358,0.358000,17.762988,15.381473,17.682226,0.080762,7.446140,0.772521
359,0.359000,17.755570,15.429493,17.682226,0.073344,6.667170,0.767981
360,0.360000,17.747748,15.477837,17.682226,0.065522,5.892954,0.782851
361,0.361000,17.739538,15.526454,17.682226,0.057312,5.110929,0.781231
